ID ID_BURGDORF NAME LOCATION PROXY LON LAT SEAS VARIABLE UNIT PERIOD_START PERIOD_END N REF_PERIOD_START REF_PERIOD_END REFDATA MODEL CORREL PVAL
1068 346 Thermal_climate_Switzerland_Temp_index_DEC Switzerland Temp_index 7.367 47.1167 winter Temperature_index Index 1506 2000 457 1780 1900 BEST Dec 0.9565683 1.5e-65
1069 343 Thermal_climate_Carpathian_Basin_Temp_index_JAN Carpathian_Basin Temp_index 21 47 winter Temperature_index Index 1555 1854 212 1780 1900 BEST Jan 0.8050806 3.17e-18
1070 343 Thermal_climate_Carpathian_Basin_Temp_index_FEB Carpathian_Basin Temp_index 21 47 winter Temperature_index Index 1555 1854 200 1780 1900 BEST Feb 0.5755347 8.13e-08
1071 343 Thermal_climate_Carpathian_Basin_Temp_index_MAR Carpathian_Basin Temp_index 21 47 spring Temperature_index Index 1579 1854 163 1780 1900 BEST Mar 0.6421265 3.6e-09
1072 343 Thermal_climate_Carpathian_Basin_Temp_index_APR Carpathian_Basin Temp_index 21 47 spring Temperature_index Index 1579 1854 150 1780 1900 BEST Apr 0.7207167 8.9e-12
1073 343 Thermal_climate_Carpathian_Basin_Temp_index_MAY Carpathian_Basin Temp_index 21 47 spring Temperature_index Index 1551 1854 139 1780 1900 BEST May 0.6138857 3.31e-08
1074 343 Thermal_climate_Carpathian_Basin_Temp_index_JUN Carpathian_Basin Temp_index 21 47 summer Temperature_index Index 1551 1854 154 1780 1900 BEST Jun 0.6180792 4.12e-08
1075 343 Thermal_climate_Carpathian_Basin_Temp_index_JUL Carpathian_Basin Temp_index 21 47 summer Temperature_index Index 1516 1854 161 1780 1900 BEST Jul 0.5974276 4.77e-08
1076 343 Thermal_climate_Carpathian_Basin_Temp_index_AUG Carpathian_Basin Temp_index 21 47 summer Temperature_index Index 1516 1854 158 1780 1900 BEST Aug 0.5814274 2e-07
1077 343 Thermal_climate_Carpathian_Basin_Temp_index_SEP Carpathian_Basin Temp_index 21 47 fall Temperature_index Index 1585 1854 131 1780 1900 BEST Sep 0.3717988 0.00406
1078 343 Thermal_climate_Carpathian_Basin_Temp_index_OCT Carpathian_Basin Temp_index 21 47 fall Temperature_index Index 1585 1854 128 1780 1900 BEST Oct 0.1948072 0.146
1079 343 Thermal_climate_Carpathian_Basin_Temp_index_NOV Carpathian_Basin Temp_index 21 47 fall Temperature_index Index 1516 1854 137 1780 1900 BEST Nov 0.5167579 2.79e-05
1080 343 Thermal_climate_Carpathian_Basin_Temp_index_DEC Carpathian_Basin Temp_index 21 47 winter Temperature_index Index 1554 1854 190 1780 1900 BEST Dec 0.7909472 6.2e-16
1081 380 Thermal_climate_Zafra_Temp_index_JAN Zafra Temp_index -6.4157 38.4225 winter Temperature_index Index 1751 1839 71 1780 1900 BEST Jan 0.3088318 0.0244
1082 380 Thermal_climate_Zafra_Temp_index_FEB Zafra Temp_index -6.4157 38.4225 winter Temperature_index Index 1751 1839 69 1780 1900 BEST Feb 0.3514816 0.01061715
1083 380 Thermal_climate_Zafra_Temp_index_MAR Zafra Temp_index -6.4157 38.4225 spring Temperature_index Index 1751 1837 67 1780 1900 BEST Mar 0.186053 0.196
1084 380 Thermal_climate_Zafra_Temp_index_APR Zafra Temp_index -6.4157 38.4225 spring Temperature_index Index 1751 1837 70 1780 1900 BEST Apr 0.2460052 0.0818
1085 380 Thermal_climate_Zafra_Temp_index_MAY Zafra Temp_index -6.4157 38.4225 spring Temperature_index Index 1751 1837 69 1780 1900 BEST May 0.2351487 0.09670378
1086 380 Thermal_climate_Zafra_Temp_index_JUN Zafra Temp_index -6.4157 38.4225 summer Temperature_index Index 1751 1837 69 1780 1900 BEST Jun 0.006640576 0.963
1087 380 Thermal_climate_Zafra_Temp_index_JUL Zafra Temp_index -6.4157 38.4225 summer Temperature_index Index 1751 1837 70 1780 1900 BEST Jul 0.2646139 0.05799742
1088 380 Thermal_climate_Zafra_Temp_index_AUG Zafra Temp_index -6.4157 38.4225 summer Temperature_index Index 1750 1837 69 1780 1900 BEST Aug 0.2914007 0.038
1089 380 Thermal_climate_Zafra_Temp_index_SEP Zafra Temp_index -6.4157 38.4225 fall Temperature_index Index 1750 1837 68 1780 1900 BEST Sep 0.2292737 0.109
1090 380 Thermal_climate_Zafra_Temp_index_OCT Zafra Temp_index -6.4157 38.4225 fall Temperature_index Index 1750 1837 70 1780 1900 BEST Oct 0.08001245 0.5728511
1091 380 Thermal_climate_Zafra_Temp_index_NOV Zafra Temp_index -6.4157 38.4225 fall Temperature_index Index 1750 1837 68 1780 1900 BEST Nov 0.09054332 0.527
1092 380 Thermal_climate_Zafra_Temp_index_DEC Zafra Temp_index -6.4157 38.4225 winter Temperature_index Index 1750 1836 68 1780 1900 BEST Dec 0.02543146 0.861
1101 457 Ice_phenology_York_Factory_Hudson_Bay_break-up York_Factory Hudson_Bay -92.3107 57.0049 latespring break_up_date DOY 1715 1836 89 NA NA NA none NA NA
1102 465 Ice_phenology_Eastmain_Eastmain_River_break-up Eastmain Eastmain_River -78.5178 52.2337 latespring break_up_date DOY 1743 1939 109 1801 1939 BEST AprMay 0.6738012 1.47e-07
1104 637 Ice_phenology_Hopedale_Nunatsiavut_SeaIce_freeze-up Hopedale Nunatsiavut_SeaIce -60.21 55.46 earlywinter freeze_up_date DOY 1771 1911 63 1801 1911 BEST Sep 0.418272 0.00165
1105 638 Ice_phenology_Hopedale_Nunatsiavut_Sea_Ice_break-up Hopedale Nunatsiavut_Sea_Ice -60.21 55.46 latespring break_up_date DOY 1772 1910 58 1801 1910 BEST Apr 0.4723055 0.000919
1203 508 Ice_phenology_Zlatoust_Zlatoustovskiy_Prud_break-up Zlatoust Zlatoustovskiy_Prud 59.66667 55.1667 latespring break_up_date DOY 1839 1873 32 1839 1873 BEST Apr 0.4206581 0.0165
1204 507 Ice_phenology_Zlatoust_Zlatoustovskiy_Prud_freeze-up Zlatoust Zlatoustovskiy_Prud 59.66667 55.1667 earlywinter freeze_up_date DOY 1839 1876 36 NA NA NA none NA NA
1207 514 Ice_phenology_Pskov_Velikaya_River_break-up Pskov Velikaya_River 28.33333 57.8167 latespring break_up_date DOY 1837 1877 40 1837 1877 BEST MarApr 0.7404324 4.13e-07
1209 515 Ice_phenology_Velsk_Vel_River_break-up Velsk Vel_River 42.11667 61.0833 latespring break_up_date DOY 1813 1878 38 1813 1878 BEST DecApr 0.7110971 4.42e-06
1211 539 Ice_phenology_Solvychegodsk_Vychegda_River_break-up Solvychegodsk Vychegda_River 46.91667 61.3333 latespring break_up_date DOY 1836 1879 38 1836 1879 BEST Apr 0.4514266 0.00444
1212 538 Ice_phenology_Solvychegodsk_Vychegda_River_freeze-up Solvychegodsk Vychegda_River 46.91667 61.3333 earlywinter freeze_up_date DOY 1836 1879 36 NA NA NA none NA NA
1213 543 Ice_phenology_Slobodskoy_Vyatka__River_break-up Slobodskoy Vyatka__River 50.2 58.7333 latespring break_up_date DOY 1829 1879 51 1829 1879 BEST MarApr 0.4869747 0.00151
1214 542 Ice_phenology_Slobodskoy_Vyatka_River_freeze-up Slobodskoy Vyatka_River 50.2 58.7333 earlywinter freeze_up_date DOY 1829 1878 50 NA NA NA none NA NA
1219 575 Ice_phenology_Seinajoki_Kyranjoki_River_break-up Seinajoki Kyranjoki_River 22.3333 63 latespring break_up_date DOY 1739 1855 114 1781 1855 BEST JanApr 0.825676 2.23e-18
1221 580 Ice_phenology_Lieksa_Lieksanjoki_River_break-up Lieksa Lieksanjoki_River 30.06667 63.3167 latespring break_up_date DOY 1816 1871 42 1816 1871 BEST Apr 0.4173971 0.00596
1223 583 Ice_phenology_Moscow_Moskva_River_break-up Moscow Moskva_River 37.66667 55.7667 latespring break_up_date DOY 1806 1879 50 1806 1879 BEST JanFebMarApr 0.7029268 2.66e-06
1224 582 Ice_phenology_Moscow_Moskva_River_freeze-up Moscow Moskva_River 37.66667 55.7667 earlywinter freeze_up_date DOY 1806 1879 36 1806 1879 BEST JulNovDec 0.5621681 0.00631
1225 594 Ice_phenology_Oryol_Oka_River_break-up Oryol Oka_River 36.1 52.95 latespring break_up_date DOY 1810 1879 43 1810 1879 BEST DecMar 0.4974309 0.0034
1226 593 Ice_phenology_Oryol_Oka_River_freeze-up Oryol Oka_River 36.1 52.95 earlywinter freeze_up_date DOY 1810 1879 37 1810 1879 BEST Nov 0.2868662 0.0852
1227 598 Ice_phenology_Nizhny_Novgorod_Oka_River_break-up Nizhny_Novgorod Oka_River 44.01667 56.3333 latespring break_up_date DOY 1838 1879 33 1838 1879 BEST MarApr 0.6699635 0.000132
1228 597 Ice_phenology_Nizhny_Novgorod_Oka_River_freeze-up Nizhny_Novgorod Oka_River 44.01667 56.3333 earlywinter freeze_up_date DOY 1838 1878 31 1838 1878 BEST Jul 0.4068831 0.0231
1229 606 Ice_phenology_Parnu_Parnu_River_break-up Parnu Parnu_River 24.5 58.3833 latespring break_up_date DOY 1830 1879 44 1830 1879 BEST JanFebMarApr 0.8367355 9.25e-10
1231 616 Ice_phenology_Tver_Tvertsa_River_break-up Tver Tvertsa_River 35.8833 56.85 latespring break_up_date DOY 1797 1879 48 1797 1879 BEST JanFebMar 0.5814083 0.000373
1232 615 Ice_phenology_Tver_Tvertsa_River_freeze-up Tver Tvertsa_River 35.8833 56.85 earlywinter freeze_up_date DOY 1797 1879 44 NA NA NA none NA NA
1233 622 Ice_phenology_Oulu_Oulujoki_River_break-up Oulu Oulujoki_River 25.5 65.0167 latespring break_up_date DOY 1784 1880 49 1784 1880 BEST FebMarApr 0.6387191 2.7e-05
1234 621 Ice_phenology_Oulu_Oulujoki_River_freeze-up Oulu Oulujoki_River 25.5 65.0167 earlywinter freeze_up_date DOY 1819 1880 35 NA NA NA none NA NA
1235 625 Ice_phenology_Sloboda_Chusovaya_River_break-up Sloboda Chusovaya_River 59.55 57.0167 latespring break_up_date DOY 1821 1879 52 1821 1879 BEST Apr 0.6106764 1.53e-06
1237 634 Ice_phenology_Kronstadt_Gulf_of_Finland_break-up Kronstadt Gulf_of_Finland 29.69516 59.99484 latespring break_up_date DOY 1814 1883 70 1814 1883 BEST DecMar 0.5613159 3.12e-06
1238 633 Ice_phenology_Kronstadt_Gulf_of_Finland_freeze-up Kronstadt Gulf_of_Finland 29.69516 59.99484 earlywinter freeze_up_date DOY 1814 1883 70 1814 1883 BEST JulAugSepOctNov 0.3889501 0.0568
1241 632 Ice_phenology_Porvoo_Porvoonjoki_River_break-up Porvoo Porvoonjoki_River 25.6833 60.3833 latespring break_up_date DOY 1771 1845 75 1781 1845 BEST MarApr 0.7867142 1.03e-13
1401 48 Wind_Yangtze_River_Meiyu_onset_date Yangtze_River Meiyu 126.5 31 summer Wind_Onset Index 1644 1911 248 NA NA NA none NA NA
1402 48 Wind_Yangtze_River_Meiyu_onset_date Yangtze_River Meiyu 126.5 31 summer Wind_End DOY 1644 1911 248 NA NA NA none NA NA
1403 52 Wind_Taiyuan_Meiyu_onset_date Taiyuan Meiyu 111.5 38.5 summer Wind_Onset Index 1644 1911 132 NA NA NA none NA NA
1404 52 Wind_Taiyuan_Meiyu_onset_date Taiyuan Meiyu 111.5 38.5 summer Wind_End DOY 1644 1911 132 NA NA NA none NA NA
1405 53 Wind_Datong_Meiyu_onset_date Datong Meiyu 111.5 38.5 summer Wind_Onset Index 1644 1911 125 NA NA NA none NA NA
1406 53 Wind_Datong_Meiyu_onset_date Datong Meiyu 111.5 38.5 summer Wind_End DOY 1644 1911 125 NA NA NA none NA NA
1407 54 Wind_Yulin_Meiyu_onset_date Yulin Meiyu 111.5 38.5 summer Wind_Onset Index 1644 1911 142 NA NA NA none NA NA
1408 54 Wind_Yulin_Meiyu_onset_date Yulin Meiyu 111.5 38.5 summer Wind_End DOY 1644 1911 142 NA NA NA none NA NA
1451 233 Ice_phenology_Churchill_York_Factory_Hudson_Bay_West_sea_ice_severity Churchill_York_Factory Hudson_Bay_West -93.2 58.2 Summer IceSeverity Index 1751 1869 112 NA NA NA Aug 0.271365 0.0566
1452 234 Ice_phenology_Moose_Factory_Hudson_Bay_East_sea_ice_severity Moose_Factory Hudson_Bay_East -80.593 51.2625 Summer IceSeverity Index 1751 1870 108 NA NA NA AprMayJun 0.440724 0.00059
1453 640 Ice_phenology_Labrador_Sea_Labrador_Sea_sea_ice_severity Labrador_Sea Labrador_Sea -54.4 58 Annual IceSeverity Index 1751 1870 117 NA NA NA none NA NA
1454 297 Ice_phenology_Western_Baltic_Sea_Western_Baltic_Sea_sea_ice_severity Western_Baltic_Sea Western_Baltic_Sea 13.5 54 Annual IceSeverity Index 1400 2020 496 NA NA NA DecJanFebMar 0.8392712 2.01e-54
1455 639 Ice_phenology_Hudson_Straight_Hudson_Straight_sea_ice_severity Hudson_Straight Hudson_Straight -70 62.5 Summer IceSeverity Days 1751 1870 117 NA NA NA Apr 0.268684 0.0414
1501 103 Nicholson_Africa_Region_1_Index_wetness_dryness Region_1 Index 7 35.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.355334527 0.264
1502 104 Nicholson_Africa_Region_2_Index_wetness_dryness Region_2 Index -5 34 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.013400504 0.423
1503 105 Nicholson_Africa_Region_3_Index_wetness_dryness Region_3 Index 22.2 31.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.105272271 0.855
1504 106 Nicholson_Africa_Region_4_Index_wetness_dryness Region_4 Index -10.4 27.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1505 107 Nicholson_Africa_Region_5_Index_wetness_dryness Region_5 Index 0.1 29 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.047818253 0.523255905
1506 108 Nicholson_Africa_Region_6_Index_wetness_dryness Region_6 Index 8 29.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1507 109 Nicholson_Africa_Region_7_Index_wetness_dryness Region_7 Index 20.6 26.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1508 110 Nicholson_Africa_Region_8_Index_wetness_dryness Region_8 Index 31.6 25.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.179608747 0.967384427
1509 111 Nicholson_Africa_Region_9_Index_wetness_dryness Region_9 Index -11.2 20.5 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1510 112 Nicholson_Africa_Region_10_Index_wetness_dryness Region_10 Index -1.6 21.5 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.960768923 0.013019701
1511 113 Nicholson_Africa_Region_11_Index_wetness_dryness Region_11 Index 15.6 19.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1512 114 Nicholson_Africa_Region_12_Index_wetness_dryness Region_12 Index 32.6 19.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.253129827 0.4282053
1513 115 Nicholson_Africa_Region_13_Index_wetness_dryness Region_13 Index -14.1 17.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1514 116 Nicholson_Africa_Region_14_Index_wetness_dryness Region_14 Index -2.1 16.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.435381213 0.025295382
1515 117 Nicholson_Africa_Region_15_Index_wetness_dryness Region_15 Index 11.5 14.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1516 118 Nicholson_Africa_Region_16_Index_wetness_dryness Region_16 Index 22.8 14 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1517 119 Nicholson_Africa_Region_17_Index_wetness_dryness Region_17 Index 30.5 13.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1518 120 Nicholson_Africa_Region_18_Index_wetness_dryness Region_18 Index -12.1 14 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0 0.996142979
1519 121 Nicholson_Africa_Region_19_Index_wetness_dryness Region_19 Index -2.6 12.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.292007653 0.255562638
1520 122 Nicholson_Africa_Region_20_Index_wetness_dryness Region_20 Index 9.2 12.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1521 123 Nicholson_Africa_Region_21_Index_wetness_dryness Region_21 Index 19.1 10.5 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1522 124 Nicholson_Africa_Region_22_Index_wetness_dryness Region_22 Index 34.2 10.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1523 125 Nicholson_Africa_Region_23_Index_wetness_dryness Region_23 Index -9.9 9 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1524 126 Nicholson_Africa_Region_24_Index_wetness_dryness Region_24 Index 1.1 10.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.221454613 0.426505849
1525 127 Nicholson_Africa_Region_25_Index_wetness_dryness Region_25 Index 10.6 7.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1526 128 Nicholson_Africa_Region_26_Index_wetness_dryness Region_26 Index 16.4 7.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1527 129 Nicholson_Africa_Region_27_Index_wetness_dryness Region_27 Index 37 8.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.480825764 0.173
1528 130 Nicholson_Africa_Region_28_Index_wetness_dryness Region_28 Index -3.5 6.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.038138504 0.253159648
1529 131 Nicholson_Africa_Region_29_Index_wetness_dryness Region_29 Index 6.4 6.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.527320953 0.054620983
1530 132 Nicholson_Africa_Region_30_Index_wetness_dryness Region_30 Index 22.6 -2.3 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1531 133 Nicholson_Africa_Region_31_Index_wetness_dryness Region_31 Index 30.8 2.4 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.386496197 0.203764547
1532 134 Nicholson_Africa_Region_32_Index_wetness_dryness Region_32 Index 30.4 -2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.170978644 0.695
1533 135 Nicholson_Africa_Region_33_Index_wetness_dryness Region_33 Index 38.7 2.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1534 136 Nicholson_Africa_Region_34_Index_wetness_dryness Region_34 Index 23.9 3.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1535 137 Nicholson_Africa_Region_35_Index_wetness_dryness Region_35 Index 19.3 4.3 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1536 138 Nicholson_Africa_Region_36_Index_wetness_dryness Region_36 Index 14.1 2.9 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.11315123 0.490266321
1537 139 Nicholson_Africa_Region_37_Index_wetness_dryness Region_37 Index 38.2 -5.4 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.467473495 0.033625567
1538 140 Nicholson_Africa_Region_38_Index_wetness_dryness Region_38 Index 34.9 -7.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.006713829 0.455673218
1539 141 Nicholson_Africa_Region_39_Index_wetness_dryness Region_39 Index 28.7 -7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1540 142 Nicholson_Africa_Region_40_Index_wetness_dryness Region_40 Index 19.2 -6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1541 143 Nicholson_Africa_Region_41_Index_wetness_dryness Region_41 Index 23.7 -7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1542 144 Nicholson_Africa_Region_42_Index_wetness_dryness Region_42 Index 15.5 -2.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.101330837 0.270723956
1543 145 Nicholson_Africa_Region_43_Index_wetness_dryness Region_43 Index 32.6 -11.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.140211411 0.204
1544 146 Nicholson_Africa_Region_44_Index_wetness_dryness Region_44 Index 26.3 -11 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1545 147 Nicholson_Africa_Region_45_Index_wetness_dryness Region_45 Index 39.6 16.4 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.399924773 0.156
1546 148 Nicholson_Africa_Region_46_Index_wetness_dryness Region_46 Index 15.9 -9.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1547 149 Nicholson_Africa_Region_47_Index_wetness_dryness Region_47 Index 13.1 -10.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.452679466 0.112514934
1548 150 Nicholson_Africa_Region_48_Index_wetness_dryness Region_48 Index 25.5 -14.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1549 151 Nicholson_Africa_Region_49_Index_wetness_dryness Region_49 Index 17.3 -11.3 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1550 152 Nicholson_Africa_Region_50_Index_wetness_dryness Region_50 Index 18.5 -13.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean NA NA
1551 153 Nicholson_Africa_Region_51_Index_wetness_dryness Region_51 Index 12.8 -3.9 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.218259467 0.323839185
1552 154 Nicholson_Africa_Region_52_Index_wetness_dryness Region_52 Index 14.8 -16.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.20715148 0.999927519
1553 155 Nicholson_Africa_Region_53_Index_wetness_dryness Region_53 Index 38 -12.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.623123445 0.167986318
1554 156 Nicholson_Africa_Region_54_Index_wetness_dryness Region_54 Index 35 -13.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.367745816 0.416648761
1555 157 Nicholson_Africa_Region_55_Index_wetness_dryness Region_55 Index 36.2 -16.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.386812485 0.406311872
1556 158 Nicholson_Africa_Region_56_Index_wetness_dryness Region_56 Index 33.1 -15.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.141676683 0.916238983
1557 159 Nicholson_Africa_Region_57_Index_wetness_dryness Region_57 Index 27.5 -16.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.004949282 0.7679317
1558 160 Nicholson_Africa_Region_58_Index_wetness_dryness Region_58 Index 37.7 -18 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.841452291 0.000560974
1559 161 Nicholson_Africa_Region_59_Index_wetness_dryness Region_59 Index 32.3 -17.9 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.346770991 0.255466092
1560 162 Nicholson_Africa_Region_60_Index_wetness_dryness Region_60 Index 28.6 -19.5 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.579282793 0.506
1561 163 Nicholson_Africa_Region_61_Index_wetness_dryness Region_61 Index 16.4 -18.9 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.177979683 0.631934477
1562 164 Nicholson_Africa_Region_62_Index_wetness_dryness Region_62 Index 20.9 -19.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.526182124 0.592599308
1563 165 Nicholson_Africa_Region_63_Index_wetness_dryness Region_63 Index 15.6 -20.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.438592791 0.155447779
1564 166 Nicholson_Africa_Region_64_Index_wetness_dryness Region_64 Index 30.7 -22.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.252645576 0.874148252
1565 167 Nicholson_Africa_Region_65_Index_wetness_dryness Region_65 Index 17.7 -22 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.779122492 0.003510726
1566 168 Nicholson_Africa_Region_66_Index_wetness_dryness Region_66 Index 33.7 -20.3 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.314155233 0.243082009
1567 169 Nicholson_Africa_Region_67_Index_wetness_dryness Region_67 Index 33.6 -23 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.559206582 0.391182975
1568 170 Nicholson_Africa_Region_68_Index_wetness_dryness Region_68 Index 27.3 -23 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.569110393 0.42875743
1569 171 Nicholson_Africa_Region_69_Index_wetness_dryness Region_69 Index 17.4 -24.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.64874912 0.097618162
1570 172 Nicholson_Africa_Region_70_Index_wetness_dryness Region_70 Index 17 -26.4 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.171623266 0.28262451
1571 173 Nicholson_Africa_Region_71_Index_wetness_dryness Region_71 Index 13.5 -19.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean -0.277557009 0.617546132
1572 174 Nicholson_Africa_Region_72_Index_wetness_dryness Region_72 Index 31.8 -26.4 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.63594595 0.004518038
1573 175 Nicholson_Africa_Region_73_Index_wetness_dryness Region_73 Index 29.9 -27.9 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.548502234 0.056314147
1574 176 Nicholson_Africa_Region_74_Index_wetness_dryness Region_74 Index 27 -26.4 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.644064561 0.019516382
1575 177 Nicholson_Africa_Region_75_Index_wetness_dryness Region_75 Index 28.4 -29.7 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.410138519 0.410255111
1576 178 Nicholson_Africa_Region_76_Index_wetness_dryness Region_76 Index 25.6 -29.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.644503387 0.022394036
1577 179 Nicholson_Africa_Region_77_Index_wetness_dryness Region_77 Index 23 -26.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.766656532 0.01232436
1578 180 Nicholson_Africa_Region_78_Index_wetness_dryness Region_78 Index 20.3 -27.8 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.201330023 0.301945085
1579 181 Nicholson_Africa_Region_79_Index_wetness_dryness Region_79 Index 28.6 -32.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.569324328 0.007056894
1580 182 Nicholson_Africa_Region_80_Index_wetness_dryness Region_80 Index 24.4 -32.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.598366074 0.007745095
1581 183 Nicholson_Africa_Region_81_Index_wetness_dryness Region_81 Index 21 -31.1 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.381611983 0.28760113
1582 184 Nicholson_Africa_Region_82_Index_wetness_dryness Region_82 Index 18 -30 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.800746632 0.000738218
1583 185 Nicholson_Africa_Region_83_Index_wetness_dryness Region_83 Index 22.7 -34.2 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.707219548 0.022953258
1584 186 Nicholson_Africa_Region_84_Index_wetness_dryness Region_84 Index 19.2 -33.6 Annual Dryness Index 1801 1900 100 1891 1900 GPCC AnnMean 0.812776759 0.000295733
